aggregated_date,id,protocol_name,category,type,chain_name,total_quantity,total_value_usd
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Avalanche,29119.908420000007,17369012.287860006
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Tron,29119.90842,17369012.28786
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Polygon,29119.90842,17369012.28786
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Ethereum,29119.90842,17369012.287860006
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Cardano,29119.908420000003,17369012.287860002
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Bitcoin,29119.90842,17369012.287860002
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Arbitrum,29119.90842,17369012.28786
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Optimism,29119.908420000007,17369012.28786
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Ripple,29119.90842,17369012.287859995
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Binance,29119.908419999996,17369012.287860002
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,zkSync Era,29119.908419999996,17369012.28786
2022-12-01,2286,Bybit,CEX,Trading & Exchanges,Solana,29119.908420000003,17369012.287860002
2022-12-01,2298,Coinsquare,CEX,Trading & Exchanges,Ripple,5188.408619999997,3027693.8910600003
2022-12-01,2298,Coinsquare,CEX,Trading & Exchanges,Ethereum,5188.408619999997,3027693.8910599994
2022-12-01,2298,Coinsquare,CEX,Trading & Exchanges,Cardano,5188.408619999997,3027693.89106
2022-12-01,2298,Coinsquare,CEX,Trading & Exchanges,Litecoin,5188.408619999997,3027693.8910599994
2022-12-01,2298,Coinsquare,CEX,Trading & Exchanges,Bitcoin,5188.408619999997,3027693.891060001
2022-12-01,2298,Coinsquare,CEX,Trading & Exchanges,Avalanche,5188.408619999997,3027693.891059999
2022-12-01,2298,Coinsquare,CEX,Trading & Exchanges,Cosmos,5188.408619999997,3027693.89106
2022-12-01,2298,Coinsquare,CEX,Trading & Exchanges,Solana,5188.408619999997,3027693.8910600003
2022-12-01,2301,Korbit,CEX,Trading & Exchanges,Ethereum,28426.213200000024,16549474.241399998
2022-12-01,2301,Korbit,CEX,Trading & Exchanges,Ripple,28426.21320000002,16549474.2414
2022-12-01,2301,Korbit,CEX,Trading & Exchanges,Bitcoin,28426.21320000002,16549474.241399998
2022-12-01,2311,CoinDCX,CEX,Trading & Exchanges,Binance,65191.288799999944,38042355.549720004
2022-12-01,2311,CoinDCX,CEX,Trading & Exchanges,Tron,65191.28879999995,38042355.54972
2022-12-01,2311,CoinDCX,CEX,Trading & Exchanges,Bitcoin,65191.288799999944,38042355.549720004
2022-12-01,2311,CoinDCX,CEX,Trading & Exchanges,Ethereum,65191.28879999995,38042355.54971999
2022-12-01,2311,CoinDCX,CEX,Trading & Exchanges,Ripple,65191.28879999995,38042355.54972
2022-12-01,2311,CoinDCX,CEX,Trading & Exchanges,Solana,65191.28879999995,38042355.54972
2022-12-01,2311,CoinDCX,CEX,Trading & Exchanges,Cardano,65191.288799999944,38042355.549720004
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Optimism,56756.55414000003,32910106.733639993
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Cardano,56756.55413999999,32910106.73363999
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Fantom,56756.55414000004,32910106.733639985
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Ethereum,56756.55414000002,32910106.73363999
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Tron,56756.55414000003,32910106.73363998
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Polygon,56756.55414000003,32910106.73363999
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Ripple,56756.554140000044,32910106.73363999
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Binance,56756.55414000003,32910106.733639985
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,zkSync Era,56756.55414000003,32910106.73363999
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Bitcoin,56756.554140000015,32910106.73363999
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Solana,56756.55414000002,32910106.73363999
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Arbitrum,56756.55414000001,32910106.733639996
2022-12-01,2314,Gate-io,CEX,Trading & Exchanges,Avalanche,56756.55414000002,32910106.73363999
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Ripple,16898.70252,9400280.090699999
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Polygon,16898.70252,9400280.0907
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Tron,16898.702520000003,9400280.090700002
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Bitcoin,16898.702520000003,9400280.0907
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Binance,16898.70252,9400280.090699999
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Optimism,16898.70252,9400280.090699997
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Avalanche,16898.70252,9400280.090699999
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Arbitrum,16898.70252,9400280.090700002
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Solana,16898.70252,9400280.090699997
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,zkSync Era,16898.702520000003,9400280.0907
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Ethereum,16898.702520000006,9400280.0907
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Cronos,16898.702519999995,9400280.090699999
2022-12-01,2352,Bitget,CEX,Trading & Exchanges,Fantom,16898.70252,9400280.090700002
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Polygon,3668.5564799999984,1997248.0285800002
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Avalanche,3668.5564799999993,1997248.0285799997
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Optimism,3668.5564799999984,1997248.0285799995
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Bitcoin,3668.55648,1997248.0285799997
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Cronos,3668.556479999999,1997248.0285800002
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Fantom,3668.5564799999993,1997248.0285799997
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Binance,3668.5564799999997,1997248.0285799997
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,EOS,3668.556479999999,1997248.02858
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Ripple,3668.556479999998,1997248.02858
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Arbitrum,3668.556479999999,1997248.0285800002
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Ethereum,3668.5564799999984,1997248.0285799995
2022-12-01,2363,Hotbit,CEX,Trading & Exchanges,Tron,3668.556479999999,1997248.0285799997
2022-12-01,2611,Balancer V2,Dexes,Trading & Exchanges,Ethereum,75157.75673999998,43807745.53151999
2022-12-01,2611,Balancer V2,Dexes,Trading & Exchanges,Base,75157.75674,43807745.531519994
2022-12-01,2611,Balancer V2,Dexes,Trading & Exchanges,Arbitrum,75157.75674,43807745.53152
2022-12-01,2611,Balancer V2,Dexes,Trading & Exchanges,Polygon zkEVM,75157.75674000003,43807745.53152001
2022-12-01,2611,Balancer V2,Dexes,Trading & Exchanges,Polygon,75157.75674000004,43807745.53152
2022-12-01,2611,Balancer V2,Dexes,Trading & Exchanges,Avalanche,75157.75674,43807745.53152
2022-12-01,2611,Balancer V2,Dexes,Trading & Exchanges,xDai,75157.75674000004,43807745.531519994
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Avalanche,3627123.8484,2239537109.7893395
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,3627123.8483999996,2239537109.7893395
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",staking,3627123.8483999996,2239537109.7893395
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,3627123.8483999996,2239537109.789339
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",borrowed,3627123.8484,2239537109.78934
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Polygon-borrowed,3627123.8484,2239537109.7893386
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",pool2,3627123.8483999996,2239537109.78934
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Polygon,3627123.8483999996,2239537109.7893395
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Avalanche-borrowed,3627123.8483999986,2239537109.789339
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum,3627123.848399999,2239537109.7893395
2023-01-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,3627123.8483999996,2239537109.7893395
2023-01-01,114,Compound,Lending,"Lending, Borrowing & Real World Assets",Ethereum,148200.17178,93443528.97005998
2023-01-01,114,Compound,Lending,"Lending, Borrowing & Real World Assets",borrowed,148200.17178000003,93443528.97005998
2023-01-01,114,Compound,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,148200.17177999998,93443528.97006
2023-01-01,116,Balancer V1,Dexes,Trading & Exchanges,Ethereum,58980.89508,37180917.24498001
2023-01-01,126,Loopring,Dexes,Trading & Exchanges,Ethereum,1226.9645400000006,775132.22898
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Velas,0.1971599999999998,124.01958000000002
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Ethereum,0.19715999999999984,124.01958000000003
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Polygon,0.19715999999999984,124.01958
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,zkSync Era,0.19715999999999986,124.01958000000002
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Aurora,0.19715999999999984,124.01958000000005
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Arbitrum,0.19715999999999984,124.01958
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Avalanche,0.1971599999999999,124.01957999999995
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Fantom,0.19715999999999978,124.01958
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Binance,0.1971599999999998,124.01958000000005
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Bittorrent,0.19715999999999984,124.01957999999998
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Oasis,0.19715999999999984,124.01958
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Scroll,0.1971599999999998,124.01958
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Optimism,0.1971599999999998,124.01958000000003
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Linea,0.19715999999999984,124.01958000000002
2023-01-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Cronos,0.19715999999999986,124.01957999999999
2023-01-01,129,xDAI Stake Bridge,Chain,"Infrastructure, Services & Financial Products",Ethereum,862.0021200000008,544435.7283000001
2023-01-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Ethereum-pool2,44074.53978,27784702.41828
2023-01-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Binance,44074.53978000001,27784702.418279998
2023-01-01,138,Hakka Finance,Derivatives,Trading & Exchanges,pool2,44074.53978,27784702.41828001
2023-01-01,138,Hakka Finance,Derivatives,Trading & Exchanges,staking,44074.539780000014,27784702.418279994
2023-01-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Binance-staking,44074.53978000001,27784702.418280005
2023-01-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Ethereum,44074.53977999999,27784702.418280005
2023-01-01,138,Hakka Finance,Derivatives,Trading & Exchanges,Ethereum-staking,44074.53977999999,27784702.41828
2023-01-01,151,rhino.fi,Dexes,Trading & Exchanges,Polygon,11963.697119999997,7729472.075160001
2023-01-01,151,rhino.fi,Dexes,Trading & Exchanges,Ethereum,11963.697119999997,7729472.07516
2023-01-01,151,rhino.fi,Dexes,Trading & Exchanges,Arbitrum,11963.69712,7729472.0751600005
2023-01-01,162,Bancor V2.1,Dexes,Trading & Exchanges,Ethereum,55520.01282000002,34953711.35418
2023-01-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",staking,18255.150299999998,11528705.192880003
2023-01-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum,18255.150299999998,11528705.19288
2023-01-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum-staking,18255.150299999994,11528705.192879999
2023-01-01,172,Index Coop,Indexes,"Infrastructure, Services & Financial Products",Ethereum,741762.7112400006,467895480.45318013
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,0.38316000000000033,242.30537999999987
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-pool2,0.3831600000000003,242.30537999999999
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",staking,0.38316000000000017,242.30538
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,0.3831600000000002,242.30538000000004
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",borrowed,0.38316000000000017,242.30537999999996
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance,0.3831600000000002,242.30538000000004
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",pool2,0.3831600000000003,242.30537999999996
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-staking,0.3831600000000002,242.30537999999999
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum,0.38316000000000017,242.30538
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-pool2,0.38316000000000017,242.3053799999999
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-staking,0.3831600000000003,242.30537999999999
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,0.38316000000000017,242.30538
2023-01-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon,0.3831600000000002,242.30537999999996
2023-01-01,188,Indexed Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,613.4819400000002,386978.7629999998
2023-01-01,189,1inch Network,Dexes,Trading & Exchanges,Binance,34.670400000000015,21899.822639999995
2023-01-01,189,1inch Network,Dexes,Trading & Exchanges,Ethereum,34.67040000000001,21899.82264
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Optimism,3792.7876799999985,2462592.7359599993
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Polygon-borrowed,3792.787679999999,2462592.73596
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",staking,3792.7876799999985,2462592.73596
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Optimism-borrowed,3792.787679999999,2462592.73596
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",borrowed,3792.7876799999976,2462592.7359599997
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,3792.7876799999976,2462592.73596
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Ethereum,3792.7876799999995,2462592.73596
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Polygon,3792.787679999999,2462592.73596
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Arbitrum,3792.7876799999976,2462592.7359599997
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,3792.787679999997,2462592.735960001
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Binance-borrowed,3792.7876799999985,2462592.7359600016
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Binance,3792.7876799999985,2462592.73596
2023-01-01,197,Ooki,Lending,"Lending, Borrowing & Real World Assets",Arbitrum-borrowed,3792.787679999998,2462592.73596
2023-01-01,221,Defi Swap,Dexes,Trading & Exchanges,Ethereum,30.78671999999997,19446.863999999998
2023-01-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Polygon,17.668139999999998,11160.788159999998
2023-01-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",OKExChain,17.668139999999998,11160.788159999998
2023-01-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Ethereum,17.668140000000005,11160.788159999998
2023-01-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",zkSync Era,0.07068000000000005,45.22542000000001
2023-01-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,0.07068000000000005,45.22542
2023-01-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Avalanche,0.07068000000000005,45.22541999999999
2023-01-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,17864.120760000005,11284016.001179999
2023-01-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon,17864.120760000005,11284016.00118
2023-01-01,230,IDEX,Dexes,Trading & Exchanges,Polygon,31.51026000000002,19902.1209
2023-01-01,230,IDEX,Dexes,Trading & Exchanges,Ethereum,31.510260000000024,19902.120899999994
2023-01-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Binance,5802.048420000001,3663735.4145400007
2023-01-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Ethereum,5802.048419999999,3663735.4145399993
2023-01-01,266,Set Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,743293.4921400001,469497956.9305801
2023-01-01,344,ZKSwap,Chain,"Infrastructure, Services & Financial Products",Ethereum,5.412599999999998,3419.2194000000004
2023-01-01,355,Gamma,Liquidity manager,Asset Management,staking,12.024360000000001,7502.775420000002
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Arbitrum,12.024360000000001,7502.77542
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Moonbeam,12.02436,7502.775419999999
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Kava,12.024360000000003,7502.775420000001
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Ethereum-staking,12.024360000000003,7502.775420000001
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Ethereum,12.024360000000001,7502.775420000002
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Rollux,12.024360000000001,7502.775419999999
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Mantle,12.024359999999998,7502.77542
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Binance,12.024360000000001,7502.775420000002
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Polygon,12.02436,7502.775419999998
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Celo,12.024360000000001,7502.775420000001
2023-01-01,355,Gamma,Liquidity manager,Asset Management,Avalanche,12.02436,7502.775419999999
