id,name,chain,category,type,github,twitter,oracles,project_count
2959,HoldStation DeFutures,zkSync Era,Derivatives,Trading & Exchanges,,HoldstationW,[Chainlink],1
2758,Starfish Liquid Staking,Astar,Liquid Staking,Asset Management,,Starfish_Fi,[],1
1783,Ladex Exchange,Lachain,Dexes,Trading & Exchanges,,,[],1
1420,Arable Protocol,Avalanche,Synthetics,Asset Management,[ArableProtocol],ArableProtocol,[],1
195,DefiDollar DAO,Ethereum,Algo-Stables,Asset Management,,defidollar,[Chainlink],1
2898,LionDEX,Arbitrum,Derivatives,Trading & Exchanges,,LionDEXOfficial,[Chainlink],1
1449,ImpactMarket,Celo,Yield,Asset Management,[impactMarket],IPCTmarket,[],1
488,Ubeswap,Celo,Dexes,Trading & Exchanges,[Ubeswap],ubeswap,,1
1010,Ice DAO,Avalanche,Reserve Currency,Asset Management,,ICE_DAO_,,1
2866,Ghost,Kujira,Lending,"Lending, Borrowing & Real World Assets",,TeamKujira,[Internal],1
3433,Bagelswap,Base,Dexes,Trading & Exchanges,,GamesCroissant,[],1
3091,Equilibria,Ethereum,Yield,Asset Management,[eqbtech],Equilibriafi,[],1
215,Strudel Finance,Ethereum,Bridge,Trading & Exchanges,,EnterTheStrudel,,1
578,The Dragon's Lair,Avalanche,Yield,Asset Management,,DRGNCRYPTOGAMIN,,1
2878,Avatr,Ethereum,Yield,Asset Management,,Avatr_LSD,[],1
2741,Tegisto,Kava,Dexes,Trading & Exchanges,,tegisto_io,[],1
1773,BendDAO Lending,Ethereum,NFT Lending,"Lending, Borrowing & Real World Assets",,BendDAO,"[NFTOracle, ReserveOracle]",1
1799,Velodrome V1,Optimism,Dexes,Trading & Exchanges,,VelodromeFi,[],1
2367,mySwap,Starknet,Dexes,Trading & Exchanges,,mySwapxyz,[],1
1506,Pulse DAO,Fantom,Algo-Stables,Asset Management,,ThePULSE_DAO,[],1
1366,Hotfriescoin,Binance,Reserve Currency,Asset Management,,hotfriescoin,,1
1416,GemKeeper,Oasis,Dexes,Trading & Exchanges,,GemKeeperDeFi,[],1
3358,KRAV,Base,Derivatives,Trading & Exchanges,,kravtrade,[],1
3002,Rigoblock,Ethereum,Services,"Infrastructure, Services & Financial Products",[RigoBlock],RigoBlock,[],1
3159,Litx,Binance,Dexes,Trading & Exchanges,,droplitdrip,,1
1625,DarumaDAO,Godwoken,Reserve Currency,Asset Management,,Daruma_DAO,[TWAP],1
3185,Jet Fixed Term,Solana,Lending,"Lending, Borrowing & Real World Assets",,JetProtocol,[Pyth],1
2248,Sculptor Finance,Binance,Lending,"Lending, Borrowing & Real World Assets",,SculptorFinance,[Chainlink],1
2217,Y2R,Canto,Yield Aggregator,Asset Management,,Y2R_Finance,[],1
3255,HorizonDEX,Linea,Dexes,Trading & Exchanges,[HorizonDex],horizondex_io,[],1
1632,SMBSwap V2,Binance,Dexes,Trading & Exchanges,,smbswap,[],1
1931,HomeCoin,Ethereum,CDP,"Lending, Borrowing & Real World Assets",,homecoinfinance,[],1
2773,Auragi Finance,Arbitrum,Dexes,Trading & Exchanges,,AuragiFinance,[],1
1174,AuroraSwap,Aurora,Dexes,Trading & Exchanges,[AuroraSwap],AuroraSwap,[],1
3250,LayerBank,Linea,Lending,"Lending, Borrowing & Real World Assets",[layerbank],LayerBankFi,[Pyth],1
1768,Jelly,Ethereum,Yield,Asset Management,,jellyprotocol,[],1
3448,ParaSpace Lending V2,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,ParaSpace_NFT,[Internal],1
1735,BCHPad,SmartBCH,Launchpad,"Infrastructure, Services & Financial Products",[Bloktopia],bchpad,[],1
2430,Waterfall DEX,Arbitrum,Dexes,Trading & Exchanges,,defi_waterfall,[],1
2173,Quickswap Lend,Polygon,Lending,"Lending, Borrowing & Real World Assets",,QuickswapDEX,[],1
3629,MetaLend,Ronin,Lending,"Lending, Borrowing & Real World Assets",,MetaLend_DeFi,[],1
2914,Binance staked ETH,Ethereum,Liquid Staking,Asset Management,,binance,[],1
2952,Archi Finance,Arbitrum,Leveraged Farming,"Lending, Borrowing & Real World Assets",,archi_fi,[Chainlink],1
443,Kogefarm,Polygon,Yield,Asset Management,[kogecoin],kogecoin,,1
2152,Sushi Trident,Polygon,Dexes,Trading & Exchanges,,SushiSwap,[],1
449,QiDao,Polygon,CDP,"Lending, Borrowing & Real World Assets",[0xlaozi],QiDaoProtocol,,1
2971,StarkEx,Starknet,Dexes,Trading & Exchanges,,Starkex_org,[],1
1321,Comfy Money,Harmony,Algo-Stables,Asset Management,,VenomDAO,[TWAP],1
325,MochiSwap,Binance,Dexes,Trading & Exchanges,,mochiswap,,1
1578,Hyphen,Ethereum,Bridge,Trading & Exchanges,[bcnmy],biconomy,[],1
267,S Finance,Ethereum,Dexes,Trading & Exchanges,,SFinanceEx,,1
2446,BayMax,Avalanche,Derivatives,Trading & Exchanges,,baymaxfi,[],1
3522,w3bank,Pego,Lending,"Lending, Borrowing & Real World Assets",,w3_foundation,[],1
1718,Sapphire Mine,Polygon,Yield,Asset Management,,SapphirePolygon,[],1
228,FutureSwap,Ethereum,Derivatives,Trading & Exchanges,[futureswap],futureswapx,[Chainlink],1
1598,Crystalvale,DFK,Dexes,Trading & Exchanges,[DefiKingdoms],DefiKingdoms,[],1
1318,Cesta Finance,Avalanche,Reserve Currency,Asset Management,,CestaFinance,,1
1727,StakeEasy,Secret,Liquid Staking,Asset Management,,StakeEasy,[],1
2196,Uniswap V1,Ethereum,Dexes,Trading & Exchanges,,Uniswap,[],1
1239,DuneSwap,Oasis,Dexes,Trading & Exchanges,,DuneSwap,,1
381,Premia V2,Ethereum,Options,Trading & Exchanges,,PremiaFinance,,1
796,Draco Force,Fantom,Yield Aggregator,Asset Management,,DracoForceDeFi,,1
172,Index Coop,Ethereum,Indexes,"Infrastructure, Services & Financial Products",[SetProtocol],indexcoop,,1
1902,StarSwap,Astar,Dexes,Trading & Exchanges,,StarSwap,[],1
134,Pickle,Ethereum,Yield Aggregator,Asset Management,[pickle-finance],picklefinance,,1
2380,Optim Finance,Cardano,Lending,"Lending, Borrowing & Real World Assets",,OptimFi,[],1
1442,Kyrios Finance,Fantom,Yield,Asset Management,,KyriosFinance,[],1
1104,AgarthaDAO,Avalanche,Reserve Currency,Asset Management,,AgarthaDAO,,1
450,Scream,Fantom,Lending,"Lending, Borrowing & Real World Assets",[Scream-Finance],Screamdotsh,[Chainlink],1
2428,Metronome Synth,Ethereum,Synthetics,Asset Management,,MetronomeDAO,[],1
1470,Nereus Finance,Avalanche,Lending,"Lending, Borrowing & Real World Assets",[nereusfinance],nereusfinance,[],1
2460,SkullSwap V2,Fantom,Dexes,Trading & Exchanges,,skullswapdex,[],1
366,DFX Finance,Ethereum,Dexes,Trading & Exchanges,[dfx-finance],DFXFinance,,1
2487,Stargaze,Stargaze,NFT Marketplace,Trading & Exchanges,[public-awesome],StargazeZone,[],1
659,JetSwap,Binance,Dexes,Trading & Exchanges,,Jetfuelfinance,,1
1234,Agile Finance,Cronos,Lending,"Lending, Borrowing & Real World Assets",,agiledefi,,1
574,Fuzz Finance,Harmony,Dexes,Trading & Exchanges,[FuzzFinance],FuzzFinance,,1
1943,KordFi,Tezos,Yield,Asset Management,,kord_fi,[Acurast],1
638,Meso Finance,Fantom,Yield,Asset Management,,mesofinance,,1
2218,AnimeSwap,Aptos,Dexes,Trading & Exchanges,[AnimeSwap],animeswap_org,[],1
1921,DogeClaw,OKExChain,Gaming,"Infrastructure, Services & Financial Products",,RDogeclaw,[],1
889,8ightDAO,Harmony,Reserve Currency,Asset Management,,8ight_finance,,1
1301,ApeDAO,Fantom,Farm,"Infrastructure, Services & Financial Products",,apedaofinance,,1
1259,Pillar,Zilliqa,Algo-Stables,Asset Management,,DevPillar,,1
3393,TermFinance,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,term_labs,[Chainlink],1
2478,Akiba Finance,Kava,Algo-Stables,Asset Management,,AkibaFinance,[TWAP],1
922,Big Data Protocol,Ethereum,Yield,Asset Management,[bigdataprotocol],bigdataprotocol,,1
3569,PHAME Protocol,Pulse,Derivatives,Trading & Exchanges,,Phamouscrypto,[TWAP],1
2680,Kivach,Obyte,Payments,"Infrastructure, Services & Financial Products",,ObyteOrg,[],1
1463,Comet Finance,Fantom,Algo-Stables,Asset Management,,CometFinance88,[],1
1390,ProjectX,Avalanche,Yield,Asset Management,,ProjectXNodes,[],1
2607,Frax FPI,Ethereum,Algo-Stables,Asset Management,,fraxfinance,[],1
238,Ellipsis Finance,Binance,Dexes,Trading & Exchanges,[ellipsis-finance],Ellipsisfi,,1
2629,Unamano,Ethereum,Yield,Asset Management,,unamanoio,[],1
1425,Croissant Games,Cronos,Prediction Market,"Infrastructure, Services & Financial Products",,GamesCroissant,[],1
1543,Drip,Binance,Yield,Asset Management,,DRIPcommunity,[],1
654,Beethoven X,Fantom,Dexes,Trading & Exchanges,[beethovenxfi],beethoven_x,,1
3249,The Ennead Farm,Arbitrum,Yield,Asset Management,[The-Ennead-Farm],EnneadFarm,[],1
114,Compound,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,compoundfinance,[Chainlink],1
696,Agave,xDai,Lending,"Lending, Borrowing & Real World Assets",,Agave_lending,,1
979,PartySwap,Avalanche,Dexes,Trading & Exchanges,[PartySwapDEX],partyswapdex,,1
1894,Filet Finance,Filecoin,Liquid Staking,Asset Management,,Filet_finance,[],1
3034,EazySwap,Pulse,Dexes,Trading & Exchanges,,EazySwap,,1
561,Alita Finance,Binance,Dexes,Trading & Exchanges,[alita-finance],AlitaFinance,,1
1717,CoinFLEX,smartBCH,Yield,Asset Management,,CoinFLEXdotcom,[Chainlink],1
2145,XSwap Protocol,XDC,Dexes,Trading & Exchanges,[XRC20-Swap],XSwapProtocol,[],1
1945,LanternSwap,Kava,Dexes,Trading & Exchanges,,LanternSwap,[],1
1218,Sierra,Avalanche,Reserve Currency,Asset Management,,SierraDAO,,1
1472,Electrik Finance,Klaytn,Yield Aggregator,Asset Management,,electrik_info,[],1
1251,Kandyland Finance,Avalanche,Reserve Currency,Asset Management,,KandylandDAO,,1
1679,Dot Dot Finance,Binance,Yield,Asset Management,[dotdot-ellipsis],DotDotDotFi,,1
1988,NEX,Aurora,Derivatives,Trading & Exchanges,,nex_market,[SEDA],1
621,Trava Finance,Binance,Lending,"Lending, Borrowing & Real World Assets",[TravaFinance],trava_finance,[Chainlink],1
2735,GET Protocol,Ethereum,Services,"Infrastructure, Services & Financial Products",,GetProtocol,[],1
2718,Volta Finance,Arbitrum,CDP,"Lending, Borrowing & Real World Assets",,volta_protocol,[Chainlink],1
251,Parallel Protocol,Ethereum,CDP,"Lending, Borrowing & Real World Assets",[mimo-capital],ParallelMoney,[Chainlink],1
2165,NumisMe,Ethereum,Yield,Asset Management,[NumisMe],NUMISMEcoin,[],1
510,Gaj Finance,Polygon,Yield,Asset Management,,GajFinance,,1
2344,JediSwap,Starknet,Dexes,Trading & Exchanges,,JediSwap,[],1
2192,PlutusDAO,Arbitrum,Yield,Asset Management,,PlutusDAO_io,[],1
1677,Timeswap V1,Polygon,Lending,"Lending, Borrowing & Real World Assets",,TimeswapLabs,[],1
3019,Maestro,Ethereum,Services,"Infrastructure, Services & Financial Products",,MaestroBots,[],1
2624,MyMetaTrader,Arbitrum,Derivatives,Trading & Exchanges,,MyMetaTrader,[Chainlink],1
1602,Lenfi,Cardano,Lending,"Lending, Borrowing & Real World Assets",[aadafinance],LenfiOfficial,[],1
1484,BastilleDeLaBouje,Fantom,Yield,Asset Management,,BoujeFinance,[],1
389,Adamant Finance,Polygon,Yield,Asset Management,[eepdev],AdamantVault,,1
2913,Rising Undead,Kava,Gaming,"Infrastructure, Services & Financial Products",,RisingUndead1,[],1
271,Honeyswap,xDai,Dexes,Trading & Exchanges,[1Hive],Honeyswap,,1
2707,SPL Governance,Solana,Services,"Infrastructure, Services & Financial Products",,realms_daos,[],1
318,Dfyn Network,Polygon,Dexes,Trading & Exchanges,[dfyn],_Dfyn,,1
1382,Waterfall BSC,Binance,Yield,Asset Management,,defi_waterfall,[],1
3407,Fuzio,Sei,Dexes,Trading & Exchanges,,FuzioNetwork,[],1
2723,Arbitrum DAO,Arbitrum,Services,"Infrastructure, Services & Financial Products",,arbitrum,[],1
942,KnightSwap Finance,Binance,Dexes,Trading & Exchanges,,KnightEcosystem,,1
137,Bepswap,Binance,Dexes,Trading & Exchanges,,THORChain,,1
2794,ko.one,zkSync Era,Dexes,Trading & Exchanges,,ko___one,[],1
1033,OneSwap,Ethereum,Dexes,Trading & Exchanges,,OneSwap,,1
247,Jarvis Network,Ethereum,Derivatives,Trading & Exchanges,,Jarvis_Network,"[Chainlink, UMA]",1
2119,Pls2e,Binance,Dexes,Trading & Exchanges,,PLS2Eio,[],1
3047,BaySwap,Sui,Dexes,Trading & Exchanges,[BaySwap],bayswap,,1
1695,Spectrumswap,Binance,Farm,"Infrastructure, Services & Financial Products",,SpectrumSwap,[],1
2261,Arbor Finance,Ethereum,Lending,"Lending, Borrowing & Real World Assets",[alwaysbegrowing],arborfinance,[],1
3405,Meta Pool ETH,Ethereum,Liquid Staking,Asset Management,,meta_pool,[],1
1624,Ambire Wallet,Ethereum,Services,"Infrastructure, Services & Financial Products",[AmbireTech],AmbireWallet,[],1
2867,Ensuro,Polygon,Insurance,"Infrastructure, Services & Financial Products",,Ensuroproject,[],1
782,Polywhale Finance,Polygon,Yield,Asset Management,,polywhalefi,,1
2304,zkBob,Polygon,Privacy,Privacy & Security,,zkBob_,[],1
2688,Palma Swap,CORE,Dexes,Trading & Exchanges,,PalmaSwap,[],1
736,aSOL,Solana,Liquid Staking,Asset Management,[aSolHQ],aSOLprotocol,,1
2515,Manifesto,Canto,Reserve Currency,Asset Management,,ManifestoDAO,[],1
3269,Arkham,Ethereum,Services,"Infrastructure, Services & Financial Products",,ArkhamIntel,[],1
1427,Benqi Staked Avax,Avalanche,Liquid Staking,Asset Management,,BenqiFinance,[],1
1447,Hashflow,Ethereum,Dexes,Trading & Exchanges,,hashflow,[],1
891,OneDAO Finance,Harmony,Reserve Currency,Asset Management,[Onedao-Finance],onedao_finance,,1
649,SwapMatic,Polygon,Dexes,Trading & Exchanges,,SwapMatic,,1
3619,Skydrome,Scroll,Dexes,Trading & Exchanges,[SkyDromeFinance],skydrome,[],1
3544,CoinW,Ethereum,CEX,Trading & Exchanges,,CoinWOfficial,[],1
1647,Waterfall DeFi,Binance,Yield Aggregator,Asset Management,,Waterfalldefi,[Chainlink],1
3597,ZeroLiquid,Ethereum,Synthetics,Asset Management,[ZeroLiquid-xyz],ZeroLiquid_xyz,[],1
213,OnX Finance,Ethereum,Yield Aggregator,Asset Management,[onx-finance],OnXFinance,,1
2065,Chocodoge,Dogechain,Algo-Stables,Asset Management,,ChocoDoge_,[TWAP],1
3207,Bitget Swap,Ethereum,Services,"Infrastructure, Services & Financial Products",,BitgetWallet,,1
3139,ImmutableX,Ethereum,NFT Marketplace,Trading & Exchanges,[immutable],Immutable,[],1
715,SmartCoin,Avalanche,Yield,Asset Management,,0xSmartCoin,,1
1353,Kalmy App,Binance,Yield,Asset Management,,KalmyAPP,,1
2060,FNDZ,Binance,Dexes,Trading & Exchanges,,fndzDAO,[Chainlink],1
3506,Dalmatian,Shibarium,Dexes,Trading & Exchanges,,DalmatianDex,[],1
3580,DigiFT,Ethereum,RWA,"Lending, Borrowing & Real World Assets",,DigiFTTech,[],1
3175,IBCX,Osmosis,Indexes,"Infrastructure, Services & Financial Products",[many-things],IBCindex,[],1
2106,HopSwap,Cronos,Dexes,Trading & Exchanges,,HopSwapFinance,[],1
2330,Bitlend,Bittorrent,Lending,"Lending, Borrowing & Real World Assets",[Bitlend-protocol],bitlend_finance,[Band],1
1031,PandaSwap,Binance,Dexes,Trading & Exchanges,,BaoCommunity,,1
484,Marinade Finance,Solana,Liquid Staking,Asset Management,[marinade-finance],MarinadeFinance,,1
797,Katana DEX,Ronin,Dexes,Trading & Exchanges,,AxieInfinity,,1
933,Nidhi-Dao,Polygon,Reserve Currency,Asset Management,,NidhiDAO,,1
3609,basedmarkets,Base,Derivatives,Trading & Exchanges,[Based-Markets],basedmarkets,,1
1863,Ceres Demeter,Sora,Yield,Asset Management,,TokenCeres,[],1
3115,BitMake,Bitcoin,CEX,Trading & Exchanges,,BitMakeOfficial,[],1
1711,Candle,Ethereum,Dexes,Trading & Exchanges,,Candle_Labs,[],1
2779,ZenithSwap,Arbitrum,Dexes,Trading & Exchanges,,Zenith_Swap,[],1
3203,Surge,Arbitrum,Lending,"Lending, Borrowing & Real World Assets",[Surge-fi],Surge_Fi,[],1
434,Tarot,Fantom,Lending,"Lending, Borrowing & Real World Assets",[tarot-finance],TarotFinance,,1
1371,Ripae,Fantom,Algo-Stables,Asset Management,,ripaefinance,,1
699,Polly Finance,Polygon,Indexes,"Infrastructure, Services & Financial Products",,thebaoman,,1
2312,Step Exchange,Step,Dexes,Trading & Exchanges,,StepApp_,[],1
2411,BAO Baskets,Ethereum,Leveraged Farming,"Lending, Borrowing & Real World Assets",,BaoCommunity,[],1
3499,Ekubo,Starknet,Dexes,Trading & Exchanges,,EkuboProtocol,[],1
2052,Junoswap,Juno,Dexes,Trading & Exchanges,,JunoNetwork,[],1
2191,Omnidex Lend,Telos,Lending,"Lending, Borrowing & Real World Assets",,OmniDex1,[],1
341,Nsure,Ethereum,Insurance,"Infrastructure, Services & Financial Products",[nsure-tech],Nsure_network,[Chainlink],1
3311,Retro,Polygon,Dexes,Trading & Exchanges,,Retro_finance,[],1
1021,RivrKitty,Moonriver,Yield,Asset Management,,RivrKitty,,1
1806,Phuture,Ethereum,Indexes,"Infrastructure, Services & Financial Products",[Phuturedao],phuture_finance,"[Chainlink, TWAP]",1
2190,Sushi BentoBox,Ethereum,Yield,Asset Management,,SushiSwap,[],1
3614,Redemption Finance,Base,Farm,"Infrastructure, Services & Financial Products",,RedemptionFi,[],1
2174,DexFinance BSC,Binance,Yield Aggregator,Asset Management,,DexFinance,[],1
3016,Component Swap,Pulse,Dexes,Trading & Exchanges,,ComponentSwap,[],1
1391,Thor Financial,Avalanche,Yield,Asset Management,,thornodes,[],1
2605,Rysk Finance,Arbitrum,Options,Trading & Exchanges,[rysk-finance],ryskfinance,[],1
812,EmpireDEX,Binance,Dexes,Trading & Exchanges,,Empire_DEX,,1
3360,Aquarius Loan,CORE,Lending,"Lending, Borrowing & Real World Assets",[aquarius-loan],AquariusLoan,[],1
2628,Just Yield,Arbitrum,Yield Aggregator,Asset Management,,JustYield_Fi,[],1
1844,Stipend,Kava,Yield,Asset Management,[Stipend-Developer],Governor_DAO,[],1
372,Rabbit Finance,Binance,Lending,"Lending, Borrowing & Real World Assets",[RabbitFinanceProtocol],FinanceRabbit,,1
2948,Bubbleswap V2,Hedera,Dexes,Trading & Exchanges,,bubbleswapio,[],1
1949,CivFund,Ethereum,Yield,Asset Management,[CivilizationCIV],CivFund,[Chainlink],1
209,Autofarm,Binance,Yield Aggregator,Asset Management,[autofarmnetwork],autofarmnetwork,,1
1509,Solanax,Solana,Dexes,Trading & Exchanges,,Solanaxorg,[],1
497,Float Protocol,Ethereum,Yield,Asset Management,[FloatProtocol],FloatProtocol,,1
2255,NFTfi,Ethereum,NFT Lending,"Lending, Borrowing & Real World Assets",,NFTfi,[],1
1895,SideShift,Ethereum,Liquid Staking,Asset Management,[sideshift],sideshiftai,[],1
3226,Hidden Hand,Ethereum,Services,"Infrastructure, Services & Financial Products",,redactedcartel,[],1
713,Polkaswap,Sora,Dexes,Trading & Exchanges,,polkaswap,,1
332,Bao Masterchef V1,Ethereum,Farm,"Infrastructure, Services & Financial Products",,BaoCommunity,,1
2836,TronNRG,Tron,Staking Pool,"Infrastructure, Services & Financial Products",,TronNRG,[],1
2630,OpenSea V1,Ethereum,NFT Marketplace,Trading & Exchanges,,opensea,,1
2187,Dolomite,Arbitrum,Lending,"Lending, Borrowing & Real World Assets",,Dolomite_io,[Chainlink],1
3303,Weave,Kava,Yield Aggregator,Asset Management,,Weave_Financial,[],1
744,Tranquil Finance,Harmony,Lending,"Lending, Borrowing & Real World Assets",[tranquil-finance],tranquil_fi,[TWAP],1
255,Fei Protocol,Ethereum,Algo-Stables,Asset Management,[fei-protocol],feiprotocol,[Chainlink],1
1050,LeagueDAO,Ethereum,Reserve Currency,Asset Management,,LeagueDAO,,1
3173,Equity,Fantom,Derivatives,Trading & Exchanges,,Equalizer0x,[],1
951,4Swap,Mixin,Dexes,Trading & Exchanges,,pando_im,,1
3342,Magnate Finance,Base,Lending,"Lending, Borrowing & Real World Assets",[MagnateArb],MagnateFi,[],1
732,Bouje Finance,Fantom,Yield,Asset Management,[BoujeFi],BoujeFinance,,1
3292,JewelSwap Liquid Staking,Elrond,Liquid Staking,Asset Management,,JewelSwapX,[],1
2712,prePO,Arbitrum,Derivatives,Trading & Exchanges,[prepo-io],prepo_io,[],1
1381,Bright Union,Ethereum,Insurance,"Infrastructure, Services & Financial Products",[Bright-Union],bright_union,[Chainlink],1
2089,Roaring Lion,Binance,Algo-Stables,Asset Management,,RoaringLionFi,[],1
3530,BMX,Base,Derivatives,Trading & Exchanges,,MorphexFTM,"[Chainlink, Pyth]",1
1889,Zest Protocol,Fantom,Synthetics,Asset Management,,ProtocolZest,[Chainlink],1
3462,MVCSwap,MVC,Dexes,Trading & Exchanges,[mvc-swap],mvcswap,[],1
2100,Sense,Ethereum,Yield,Asset Management,,senseprotocol,[TWAP],1
1630,YieldHub Finance,Telos,Yield Aggregator,Asset Management,[YieldHubFinance],YieldHubFinance,[],1
2589,Dexalot,Avalanche,Dexes,Trading & Exchanges,[Dexalot],dexalotcom,[],1
894,Paraswap,Ethereum,Dexes,Trading & Exchanges,[paraswap],paraswap,,1
2997,zkDX,zkSync Era,Farm,"Infrastructure, Services & Financial Products",,zkDXio,[Pyth],1
861,Bear Finance,Fantom,Yield,Asset Management,,BearFinanceOrg,,1
3505,CUBISwap,Op_Bnb,Dexes,Trading & Exchanges,,CUBISWAP,[],1
2005,ExinPool,Mixin,Liquid Staking,Asset Management,,,,1
817,CashCow Finance,Binance,Lending,"Lending, Borrowing & Real World Assets",,FinanceCow,,1
1778,Oswap AMM,Obyte,Dexes,Trading & Exchanges,,ObyteOrg,[],1
2448,SteakHut Liquidity,Avalanche,Liquidity manager,Asset Management,,steakhut_fi,[],1
1512,Spade Finance,Fantom,Farm,"Infrastructure, Services & Financial Products",,Spadefinanceftm,[],1
1144,Banksy Farm,Avalanche,Yield,Asset Management,,BanksyFarm,,1
2533,THORWallet DEX,Ethereum,Cross Chain,Trading & Exchanges,[THORWallet],THORWalletDEX,[],1
2831,CortexDAO,Ethereum,Indexes,"Infrastructure, Services & Financial Products",,CortexDAO,[Chainlink],1
2379,Camel Farm,Arbitrum,Farm,"Infrastructure, Services & Financial Products",,CamelFarmApp,[],1
2094,BoneSwap,Dogechain,Farm,"Infrastructure, Services & Financial Products",,BoneSwapAMM,[],1
159,Growth DeFi,Binance,Yield,Asset Management,[GrowthDeFi],GrowthDefi,[Chainlink],1
322,Yogi Finance,Binance,Dexes,Trading & Exchanges,,yogi_finance,,1
3062,MagicFox Swap,Binance,Dexes,Trading & Exchanges,,magicfoxfi,[],1
1015,Atlas USV,Polygon,Reserve Currency,Asset Management,[AtlasUSV],atlasusv,,1
1670,Monster,Fantom,Gaming,"Infrastructure, Services & Financial Products",,Crypto_Shuraba,[],1
3234,DerpDEX,zkSync Era,Dexes,Trading & Exchanges,[derpdex-official],DerpDEXcom,[],1
