date,type,totalLiquidityUSD
2019-02-14 00:00:00,Trading & Exchanges,0.00225240382772
2019-02-15 00:00:00,"Infrastructure, Services & Financial Products",0.00019174776413
2019-02-15 00:00:00,"Lending, Borrowing & Real World Assets",0.2490148890571
2019-02-15 00:00:00,Trading & Exchanges,0.0023057218079499996
2019-02-16 00:00:00,"Infrastructure, Services & Financial Products",0.00019232288873
2019-02-16 00:00:00,"Lending, Borrowing & Real World Assets",0.25266217639342003
2019-02-16 00:00:00,Trading & Exchanges,0.00261473999599
2019-02-17 00:00:00,"Infrastructure, Services & Financial Products",0.00019189132868000002
2019-02-17 00:00:00,"Lending, Borrowing & Real World Assets",0.25250372001951
2019-02-17 00:00:00,Trading & Exchanges,0.00274063127465
2019-02-18 00:00:00,"Infrastructure, Services & Financial Products",0.00019236835461
2019-02-18 00:00:00,"Lending, Borrowing & Real World Assets",0.26459010908702
2019-02-18 00:00:00,Trading & Exchanges,0.00285215968233
2019-02-19 00:00:00,"Infrastructure, Services & Financial Products",0.00019231874521
2019-02-19 00:00:00,"Lending, Borrowing & Real World Assets",0.28776606273731
2019-02-19 00:00:00,Trading & Exchanges,0.00289356188655
2019-02-20 00:00:00,"Infrastructure, Services & Financial Products",0.00019229340847
2019-02-20 00:00:00,"Lending, Borrowing & Real World Assets",0.30622152239560996
2019-02-20 00:00:00,Trading & Exchanges,0.00396954107198
2019-02-21 00:00:00,"Infrastructure, Services & Financial Products",0.00019354397574
2019-02-21 00:00:00,"Lending, Borrowing & Real World Assets",0.30454818812162
2019-02-21 00:00:00,Trading & Exchanges,0.00291591634237
2019-02-22 00:00:00,"Infrastructure, Services & Financial Products",0.00019195601337
2019-02-22 00:00:00,"Lending, Borrowing & Real World Assets",0.30237909970088
2019-02-22 00:00:00,Trading & Exchanges,0.00498383052956
2019-02-23 00:00:00,"Infrastructure, Services & Financial Products",0.0001917800884
2019-02-23 00:00:00,"Lending, Borrowing & Real World Assets",0.31010314580441
2019-02-23 00:00:00,Trading & Exchanges,0.00545730208441
2019-02-24 00:00:00,"Infrastructure, Services & Financial Products",0.00019278609927999999
2019-02-24 00:00:00,"Lending, Borrowing & Real World Assets",0.3106014249365
2019-02-24 00:00:00,Trading & Exchanges,0.00559156241067
2019-02-25 00:00:00,"Infrastructure, Services & Financial Products",0.00019167697586
2019-02-25 00:00:00,"Lending, Borrowing & Real World Assets",0.34470571703248
2019-02-25 00:00:00,Trading & Exchanges,0.00556815277813
2019-02-26 00:00:00,"Infrastructure, Services & Financial Products",0.00019142325683999998
2019-02-26 00:00:00,"Lending, Borrowing & Real World Assets",0.29186295649006
2019-02-26 00:00:00,Trading & Exchanges,0.004265083924359999
2019-02-27 00:00:00,"Infrastructure, Services & Financial Products",0.00019123533268
2019-02-27 00:00:00,"Lending, Borrowing & Real World Assets",0.29106814256485997
2019-02-27 00:00:00,Trading & Exchanges,0.00442573590699
2019-02-28 00:00:00,"Infrastructure, Services & Financial Products",0.00019150464285
2019-02-28 00:00:00,"Lending, Borrowing & Real World Assets",0.29404614330588
2019-02-28 00:00:00,Trading & Exchanges,0.0047227001624499994
2019-03-01 00:00:00,"Infrastructure, Services & Financial Products",0.00019177500754
2019-03-01 00:00:00,"Lending, Borrowing & Real World Assets",0.29204093365214
2019-03-01 00:00:00,Trading & Exchanges,0.0044609208811900005
2019-03-02 00:00:00,"Infrastructure, Services & Financial Products",0.00019110742603
2019-03-02 00:00:00,"Lending, Borrowing & Real World Assets",0.29611172985802003
2019-03-02 00:00:00,Trading & Exchanges,0.00498274791086
2019-03-03 00:00:00,"Infrastructure, Services & Financial Products",0.00019101707409
2019-03-03 00:00:00,"Lending, Borrowing & Real World Assets",0.28547312231683
2019-03-03 00:00:00,Trading & Exchanges,0.0049480670881
2019-03-04 00:00:00,"Infrastructure, Services & Financial Products",0.00019176265908000002
2019-03-04 00:00:00,"Lending, Borrowing & Real World Assets",0.28700241515325
2019-03-04 00:00:00,Trading & Exchanges,0.0053487264517799995
2019-03-05 00:00:00,"Infrastructure, Services & Financial Products",0.00019109208478000002
2019-03-05 00:00:00,"Lending, Borrowing & Real World Assets",0.27093643835691
2019-03-05 00:00:00,Trading & Exchanges,0.00516677178452
2019-03-06 00:00:00,"Infrastructure, Services & Financial Products",0.0001916118897
2019-03-06 00:00:00,"Lending, Borrowing & Real World Assets",0.27670857474242
2019-03-06 00:00:00,Trading & Exchanges,0.00602085431195
2019-03-07 00:00:00,"Infrastructure, Services & Financial Products",0.00019204601604
2019-03-07 00:00:00,"Lending, Borrowing & Real World Assets",0.30029054066459
2019-03-07 00:00:00,Trading & Exchanges,0.006138189231940001
2019-03-08 00:00:00,"Infrastructure, Services & Financial Products",0.00019212426204
2019-03-08 00:00:00,"Lending, Borrowing & Real World Assets",0.30275439107985
2019-03-08 00:00:00,Trading & Exchanges,0.00661942206615
2019-03-09 00:00:00,"Infrastructure, Services & Financial Products",0.00019254652658000002
2019-03-09 00:00:00,"Lending, Borrowing & Real World Assets",0.29464956161543
2019-03-09 00:00:00,Trading & Exchanges,0.00646782502991
2019-03-10 00:00:00,"Infrastructure, Services & Financial Products",0.00019213109799000002
2019-03-10 00:00:00,"Lending, Borrowing & Real World Assets",0.30503673865433
2019-03-10 00:00:00,Trading & Exchanges,0.00640585389852
2019-03-11 00:00:00,"Infrastructure, Services & Financial Products",0.00019265012979
2019-03-11 00:00:00,"Lending, Borrowing & Real World Assets",0.29408210460359
2019-03-11 00:00:00,Trading & Exchanges,0.00646174273374
2019-03-12 00:00:00,"Infrastructure, Services & Financial Products",0.00019228017995
2019-03-12 00:00:00,"Lending, Borrowing & Real World Assets",0.29150894750449996
2019-03-12 00:00:00,Trading & Exchanges,0.00637261216249
2019-03-13 00:00:00,"Infrastructure, Services & Financial Products",0.00019175877341
2019-03-13 00:00:00,"Lending, Borrowing & Real World Assets",0.29323977788713995
2019-03-13 00:00:00,Trading & Exchanges,0.00650460887433
2019-03-14 00:00:00,"Infrastructure, Services & Financial Products",0.00019126085538
2019-03-14 00:00:00,"Lending, Borrowing & Real World Assets",0.28794917081996
2019-03-14 00:00:00,Trading & Exchanges,0.00642210524283
2019-03-15 00:00:00,"Infrastructure, Services & Financial Products",0.00019148921776999999
2019-03-15 00:00:00,"Lending, Borrowing & Real World Assets",0.29071710705689
2019-03-15 00:00:00,Trading & Exchanges,0.00663649692094
2019-03-16 00:00:00,"Infrastructure, Services & Financial Products",0.00019234340604999998
2019-03-16 00:00:00,"Lending, Borrowing & Real World Assets",0.29637588085929
2019-03-16 00:00:00,Trading & Exchanges,0.00682272376976
2019-03-17 00:00:00,"Infrastructure, Services & Financial Products",0.00019186485516
2019-03-17 00:00:00,"Lending, Borrowing & Real World Assets",0.31466078085036
2019-03-17 00:00:00,Trading & Exchanges,0.0071881003235499995
2019-03-18 00:00:00,"Infrastructure, Services & Financial Products",0.00019171947096
2019-03-18 00:00:00,"Lending, Borrowing & Real World Assets",0.31459792331636
2019-03-18 00:00:00,Trading & Exchanges,0.0071717187806700005
2019-03-19 00:00:00,"Infrastructure, Services & Financial Products",0.00019167626129
2019-03-19 00:00:00,"Lending, Borrowing & Real World Assets",0.31059905501372
2019-03-19 00:00:00,Trading & Exchanges,0.00710475137986
2019-03-20 00:00:00,"Infrastructure, Services & Financial Products",0.00019139989955
2019-03-20 00:00:00,"Lending, Borrowing & Real World Assets",0.30772312164063
2019-03-20 00:00:00,Trading & Exchanges,0.00715972175911
2019-03-21 00:00:00,"Infrastructure, Services & Financial Products",0.00019136515776999998
2019-03-21 00:00:00,"Lending, Borrowing & Real World Assets",0.30807461973057004
2019-03-21 00:00:00,Trading & Exchanges,0.007272522994730001
2019-03-22 00:00:00,"Infrastructure, Services & Financial Products",0.00019120559624
2019-03-22 00:00:00,"Lending, Borrowing & Real World Assets",0.30548648682625995
2019-03-22 00:00:00,Trading & Exchanges,0.007188706312010001
2019-03-23 00:00:00,"Infrastructure, Services & Financial Products",0.00019095726138
2019-03-23 00:00:00,"Lending, Borrowing & Real World Assets",0.29800012479483
2019-03-23 00:00:00,Trading & Exchanges,0.00733948064047
2019-03-24 00:00:00,"Infrastructure, Services & Financial Products",0.00019188243234999998
2019-03-24 00:00:00,"Lending, Borrowing & Real World Assets",0.29935587433982996
2019-03-24 00:00:00,Trading & Exchanges,0.007736449731379999
2019-03-25 00:00:00,"Infrastructure, Services & Financial Products",0.00019156448246
2019-03-25 00:00:00,"Lending, Borrowing & Real World Assets",0.30106405797053
2019-03-25 00:00:00,Trading & Exchanges,0.00717093725872
2019-03-26 00:00:00,"Infrastructure, Services & Financial Products",0.00019097608548
2019-03-26 00:00:00,"Lending, Borrowing & Real World Assets",0.29525052569464
2019-03-26 00:00:00,Trading & Exchanges,0.006987343820860001
2019-03-27 00:00:00,"Infrastructure, Services & Financial Products",0.00019158489896
2019-03-27 00:00:00,"Lending, Borrowing & Real World Assets",0.29136207631111
2019-03-27 00:00:00,Trading & Exchanges,0.00709536608023
2019-03-28 00:00:00,"Infrastructure, Services & Financial Products",0.00019135318781999999
2019-03-28 00:00:00,"Lending, Borrowing & Real World Assets",0.30619028873488996
2019-03-28 00:00:00,Trading & Exchanges,0.00733379220613
2019-03-29 00:00:00,"Infrastructure, Services & Financial Products",0.00019124351688000002
2019-03-29 00:00:00,"Lending, Borrowing & Real World Assets",0.29926671555404
2019-03-29 00:00:00,Trading & Exchanges,0.007413447657
2019-03-30 00:00:00,"Infrastructure, Services & Financial Products",0.00019101619000000002
2019-03-30 00:00:00,"Lending, Borrowing & Real World Assets",0.30775497672998
2019-03-30 00:00:00,Trading & Exchanges,0.00765763804486
2019-03-31 00:00:00,"Infrastructure, Services & Financial Products",0.00019347142574
2019-03-31 00:00:00,"Lending, Borrowing & Real World Assets",0.3133004441575
2019-03-31 00:00:00,Trading & Exchanges,0.007697191133980001
2019-04-01 00:00:00,"Infrastructure, Services & Financial Products",0.00019332268751
2019-04-01 00:00:00,"Lending, Borrowing & Real World Assets",0.31051794945928
2019-04-01 00:00:00,Trading & Exchanges,0.00770838882573
2019-04-02 00:00:00,"Infrastructure, Services & Financial Products",0.00019351294805
2019-04-02 00:00:00,"Lending, Borrowing & Real World Assets",0.30815153601691003
2019-04-02 00:00:00,Trading & Exchanges,0.00765550963647
2019-04-03 00:00:00,"Infrastructure, Services & Financial Products",0.00019360777815
2019-04-03 00:00:00,"Lending, Borrowing & Real World Assets",0.3362635930352
2019-04-03 00:00:00,Trading & Exchanges,0.00875160562311
2019-04-04 00:00:00,"Infrastructure, Services & Financial Products",0.00019378895676
2019-04-04 00:00:00,"Lending, Borrowing & Real World Assets",0.36682979976218
2019-04-04 00:00:00,Trading & Exchanges,0.00949393274491
2019-04-05 00:00:00,"Infrastructure, Services & Financial Products",0.00019383485729000002
2019-04-05 00:00:00,"Lending, Borrowing & Real World Assets",0.35216833958951005
2019-04-05 00:00:00,Trading & Exchanges,0.00943756807528
2019-04-06 00:00:00,"Infrastructure, Services & Financial Products",0.00019371209314000002
2019-04-06 00:00:00,"Lending, Borrowing & Real World Assets",0.36042747627488
2019-04-06 00:00:00,Trading & Exchanges,0.00994024530121
2019-04-07 00:00:00,"Infrastructure, Services & Financial Products",0.0001933428904
2019-04-07 00:00:00,"Lending, Borrowing & Real World Assets",0.35976207393513
2019-04-07 00:00:00,Trading & Exchanges,0.00983033462092
2019-04-08 00:00:00,"Infrastructure, Services & Financial Products",0.00019464736918000001
2019-04-08 00:00:00,"Lending, Borrowing & Real World Assets",0.37031654631796
2019-04-08 00:00:00,Trading & Exchanges,0.00977268657131
2019-04-09 00:00:00,"Infrastructure, Services & Financial Products",0.0001945933008
2019-04-09 00:00:00,"Lending, Borrowing & Real World Assets",0.38977763663327003
2019-04-09 00:00:00,Trading & Exchanges,0.009872432622780002
2019-04-10 00:00:00,"Infrastructure, Services & Financial Products",0.00019465471085
2019-04-10 00:00:00,"Lending, Borrowing & Real World Assets",0.38968961571289
2019-04-10 00:00:00,Trading & Exchanges,0.00987089392349
2019-04-11 00:00:00,"Infrastructure, Services & Financial Products",0.00019542912833
2019-04-11 00:00:00,"Lending, Borrowing & Real World Assets",0.39772587340142
2019-04-11 00:00:00,Trading & Exchanges,0.009765411583179999
2019-04-12 00:00:00,"Infrastructure, Services & Financial Products",0.00019388982935
2019-04-12 00:00:00,"Lending, Borrowing & Real World Assets",0.36350442516429
2019-04-12 00:00:00,Trading & Exchanges,0.00926733654225
2019-04-13 00:00:00,"Infrastructure, Services & Financial Products",0.0001946237255
2019-04-13 00:00:00,"Lending, Borrowing & Real World Assets",0.36387985713473997
2019-04-13 00:00:00,Trading & Exchanges,0.009440284167640001
2019-04-14 00:00:00,"Infrastructure, Services & Financial Products",0.00019464009477
2019-04-14 00:00:00,"Lending, Borrowing & Real World Assets",0.35616953707605997
2019-04-14 00:00:00,Trading & Exchanges,0.00933332716341
2019-04-15 00:00:00,"Infrastructure, Services & Financial Products",0.00019496401663
2019-04-15 00:00:00,"Lending, Borrowing & Real World Assets",0.35656406050328
2019-04-15 00:00:00,Trading & Exchanges,0.009728153696420001
2019-04-16 00:00:00,"Infrastructure, Services & Financial Products",0.00019470907031
2019-04-16 00:00:00,"Lending, Borrowing & Real World Assets",0.35997838496212
2019-04-16 00:00:00,Trading & Exchanges,0.009627804743750001
2019-04-17 00:00:00,"Infrastructure, Services & Financial Products",0.00019515551183
2019-04-17 00:00:00,"Lending, Borrowing & Real World Assets",0.34978135524545995
2019-04-17 00:00:00,Trading & Exchanges,0.00952164363906
2019-04-18 00:00:00,"Infrastructure, Services & Financial Products",0.00019521831228000002
2019-04-18 00:00:00,"Lending, Borrowing & Real World Assets",0.36221660388911997
2019-04-18 00:00:00,Trading & Exchanges,0.00969277321894
2019-04-19 00:00:00,"Infrastructure, Services & Financial Products",0.00019582327455999998
2019-04-19 00:00:00,"Lending, Borrowing & Real World Assets",0.36775148911532995
2019-04-19 00:00:00,Trading & Exchanges,0.010083832752779999
2019-04-20 00:00:00,"Infrastructure, Services & Financial Products",0.00019525487367
2019-04-20 00:00:00,"Lending, Borrowing & Real World Assets",0.37052892798337
2019-04-20 00:00:00,Trading & Exchanges,0.00994872470049
2019-04-21 00:00:00,"Infrastructure, Services & Financial Products",0.00019510436156
2019-04-21 00:00:00,"Lending, Borrowing & Real World Assets",0.36387389189341995
2019-04-21 00:00:00,Trading & Exchanges,0.00986540582732
2019-04-22 00:00:00,"Infrastructure, Services & Financial Products",0.0001953023986
2019-04-22 00:00:00,"Lending, Borrowing & Real World Assets",0.35384190685932
2019-04-22 00:00:00,Trading & Exchanges,0.009606521339749999
2019-04-23 00:00:00,"Infrastructure, Services & Financial Products",0.00019457161916999998
2019-04-23 00:00:00,"Lending, Borrowing & Real World Assets",0.36141988031694
2019-04-23 00:00:00,Trading & Exchanges,0.00973680850426
2019-04-24 00:00:00,"Infrastructure, Services & Financial Products",0.00019473683729
2019-04-24 00:00:00,"Lending, Borrowing & Real World Assets",0.36896157051812
2019-04-24 00:00:00,Trading & Exchanges,0.00963980777856
2019-04-25 00:00:00,"Infrastructure, Services & Financial Products",0.00019428222751999999
2019-04-25 00:00:00,"Lending, Borrowing & Real World Assets",0.34531275375048
2019-04-25 00:00:00,Trading & Exchanges,0.00959956417768
2019-04-26 00:00:00,"Infrastructure, Services & Financial Products",0.00019663545441000002
